24.342414370071651	0.000000000000000
0.000000000000000	0.000000000000000
0.000000	0.000000
0	0
7.204372957510127	0.131623000095188
-4.495692461888138	-3.993211700940822
1161709.496269	71382952.921331
7196	40362
1.383796734088143	1.044912836144181
-8.720152861241894	2.359092739530305
323119.588888	5217409.432749
10715	39779
0.875933371714143	-0.706521959899687
1.734394112344655	-0.885704140279948
112614.131892	639729.725031
11744	40409
0.714474373959801	-0.106242321639103
-2.632268296412451	6.662347889484216
47986.462856	112731.075505
12086	40238
0.460469087345766	-0.176636399354041
-7.923884772994076	2.114923243538442
23212.890694	26560.476801
12164	40104
0.385754997386150	0.212633962383495
-3.290440440929430	-3.851996447790651
12529.288902	7883.606866
12220	40049
0.152735652018765	-0.082460153594627
4.634976238646755	-7.586968748290296
7241.794795	2638.786141
12240	39850
-0.176853331247697	0.327522678052604
2.235541931020230	-0.957276428649746
4482.090759	1001.316922
12292	39711
-0.097023672731139	0.048540472007640
-1.239435657527955	1.110847629675837
2984.759163	448.482887
12515	39944
-0.032171389352037	-0.281924371679893
1.924710553446666	2.003095088298767
2015.231532	204.995836
12424	39844
0.056992363640723	0.281617764256853
0.907466771216838	-0.371139979282126
1405.187611	97.593473
12523	40196
0.245051026247267	0.000916458040830
-0.958361318145987	-1.251939504109857
1042.780246	53.174861
12828	40471
-0.045746869063231	-0.004763153353779
0.392442293145733	-1.063662840508661
763.048739	29.170044
12602	39979
0.105573737545605	0.001071485624832
-2.997028152450881	-2.540385596343717
554.974767	15.638522
12475	39799
-0.061858126056655	-0.119795300868087
1.696018241189825	0.732008450565776
435.723142	9.426189
12657	39861
-0.061858126056655	0.119795300868087
1.696652409197453	-0.732008450565792
435.723142	9.426189
12657	39861
0.105573737545605	-0.001071485624832
-2.999516668324268	2.540385596343763
554.974767	15.638522
12475	39799
-0.045746869063231	0.004763153353779
0.403137483086292	1.063662840508635
763.048739	29.170044
12602	39979
0.245051026247267	-0.000916458040830
-0.957519219255383	1.251939504109795
1042.780246	53.174861
12828	40471
0.056992363640723	-0.281617764256853
0.917877329451956	0.371139979281877
1405.187611	97.593473
12523	40196
-0.032171389352037	0.281924371679893
1.929532525952580	-2.003095088298912
2015.231532	204.995836
12424	39844
-0.097023672731139	-0.048540472007640
-1.209298169041332	-1.110847629675946
2984.759163	448.482887
12515	39944
-0.176853331247697	-0.327522678052604
2.214108331998345	0.957276428649920
4482.090759	1001.316922
12292	39711
0.152735652018765	0.082460153594627
4.635563616514127	7.586968748290239
7241.794795	2638.786141
12240	39850
0.385754997386150	-0.212633962383495
-3.255027654162061	3.851996447790177
12529.288902	7883.606866
12220	40049
0.460469087345766	0.176636399354041
-7.665903808327158	-2.114923243539326
23212.890694	26560.476801
12164	40104
0.714474373959801	0.106242321639103
-3.873102948141815	-6.662347889484223
47986.462856	112731.075505
12086	40238
0.875933371714143	0.706521959899687
1.756568422362870	0.885704140279810
112614.131892	639729.725031
11744	40409
1.383796734088143	-1.044912836144181
-7.724465084273266	-2.359092739530147
323119.588888	5217409.432749
10715	39779
7.204372957510127	-0.131623000095188
1.849382671537785	3.993211700940678
1161709.496269	71382952.921331
7196	40362
1.920035783785282	-3.281110282555590
12.520722275721647	-5.525006310624454
1091346.718986	63042414.726097
6886	39638
2.379967669413513	2.070517773621514
-15.555346339240401	1.192240210501091
542454.441788	15214770.919992
7713	40115
-0.686027179622816	2.289105067337414
2.809008208484709	-3.596318368985666
225564.204539	2459503.090336
10606	40074
0.400969681666990	-0.701470993793167
-4.544366512214313	-3.368462848602483
89723.838812	403244.450747
11429	39685
-0.008795715288154	0.244385485751536
6.944077360031947	2.503495367075593
41536.463491	85338.053507
11859	40172
0.197390102107325	-0.385311615244491
10.188147875228546	5.463595066427144
21553.374884	22946.185354
12192	40140
-0.076535881587004	-0.150463875179694
3.472368475167449	6.273450641199068
12143.646258	7274.516362
12357	40078
-0.008606244118102	-0.418465110232511
-0.038429906613331	-6.544556365320005
7184.180742	2573.646684
12391	39971
0.075291314561244	0.053098371428919
1.203249495241232	-4.392829015286468
4408.705329	979.215134
12302	39861
-0.082449240885183	-0.146203346740186
3.474572947652426	2.569051863422675
2886.245436	422.230829
12397	40139
0.097128802573682	0.049412720921901
3.456092308617421	-2.915345733948852
1930.981563	186.421494
12402	39880
-0.064524353835130	0.164793929512322
-2.342968010268089	-5.801383091532808
1406.541286	97.219243
12680	39938
0.052417440396941	-0.061025277744648
3.562781037579384	-2.596641502803128
995.570136	50.333334
12548	39949
0.013508712239050	-0.087523748529047
2.287244016296950	0.675900592430241
737.005106	27.635674
12491	39953
-0.031975170153250	-0.005043262854809
-2.178021266552542	2.618745090141216
550.684498	15.150184
12477	39907
-0.057348038440597	0.039073264307160
-0.574925224412087	-0.865140333420233
435.225411	9.561281
12783	39985
-0.055687874806528	-0.012423552162842
1.539523309286258	5.072002126818916
425.780703	8.930548
12554	39912
-0.049392385613944	-0.021207263818442
-0.300762857175954	-1.313029305084576
557.535443	15.519414
12572	40599
0.133335605935053	-0.048941194067994
-0.447111118915653	-1.055364988378169
737.947414	27.243597
12552	40088
0.107336737230321	-0.001879348230509
-1.149588935318672	-0.069575238111432
1001.644787	50.030148
12761	40205
0.067199553426921	0.214610917274846
2.803713174655770	1.927897079738647
1385.538047	94.048572
12447	39803
-0.265529190890676	0.260749147993594
0.906620075365561	-1.495523226992007
2030.126543	200.796514
12610	39820
0.369979907340223	-0.179621824777587
0.277713411310028	3.702364704408042
2845.719288	404.141882
12381	40272
0.172923900187015	-0.307070519029030
1.448753204223592	-0.740583575281242
4295.215606	939.266665
12245	39805
-0.051847780105859	-0.180194094584102
-1.879770132325127	4.364801318127477
7229.377127	2608.144641
12413	40290
-0.017704096894332	0.312225756443321
-4.527711841328652	0.955017984213931
11742.270760	7016.340749
12223	40144
0.562095131739051	-0.502058832707143
-0.489661812593429	-1.520540469274139
21169.058488	22297.817630
11992	40021
1.062740077999020	-0.298782660710140
0.771495359114938	-5.826216711788052
42786.707664	93139.155936
12002	40145
-0.055771834321123	-0.314515459872548
-2.477261367126655	-0.246518892270256
91347.783880	412203.243866
11556	39903
2.082190964305773	-5.850395686401898
-3.682923678052100	6.361237423753797
225187.444997	2660721.662218
10497	40158
2.835546943620940	-1.387276610010108
-13.583131342971411	0.494252210897724
540081.430879	14809389.241418
7833	39890
4.503118439259543	1.114370946395291
-2.006314987086933	-3.621009646646660
316074.451771	5052939.968086
10774	40188
-0.301491655755411	0.778940251554733
-6.295551631148131	-2.445509336294356
223893.523890	2484363.105644
10492	39752
0.182960425803293	0.042470787590404
2.989720053933751	-2.302899331087768
124141.762865	777855.602844
11138	40237
1.396566738276553	0.118420981438547
0.986748997599835	-1.888332084391252
63180.894644	194797.454815
11673	40433
-0.529883248546703	0.176853628744870
2.752124669196566	-0.352825832800047
32231.255020	52404.486996
11956	39910
-0.225225954965878	0.065677870384504
0.134755618962643	3.456377606511570
17468.083204	15387.082905
12239	40022
-0.183277847090511	-0.287644963573633
1.777158793883532	1.913114461014252
10438.276539	5523.829445
12321	39957
-0.691246718920628	0.019011246755790
1.867898089993427	4.236974728136757
6305.310402	2010.838783
12305	39920
0.197547153925596	0.231738032750967
-5.045246049076836	1.387468877359449
4086.398873	828.681033
12607	40350
0.010239242068568	0.243021898316692
-1.208306659205787	3.305062209973104
2717.912021	372.762422
12331	39977
0.119563293561781	0.135789449222431
4.698433309362644	2.020714658064505
1893.722421	176.495273
12633	40565
0.364301693809178	0.144192101008743
0.744752304701036	1.593210759529403
1320.277103	86.445190
12554	40089
0.023745683547363	0.000193131620650
2.349480692150737	-5.391230784223282
960.318509	46.575593
12459	39721
-0.048271596194700	0.080515836289733
-2.145200545683382	-2.809632951758821
710.800603	25.241609
12582	40015
-0.131735831515446	0.167947672033186
2.882802825001320	0.872763897307084
544.484094	14.708131
12576	40064
-0.002744934451778	0.079485837271006
-3.225052891375122	1.059085341928242
421.034609	8.837156
12580	39994
-0.153185833871646	-0.094542857029789
1.509007159527949	-2.066303066543706
412.611646	8.601415
12366	39941
-0.005907929405912	0.061519518989750
-3.013468737539021	-5.815705201001603
539.309763	14.557770
12525	39873
0.021625922887964	0.071003948469411
-1.037533958714595	1.857450679410527
719.252795	26.405437
12492	40028
-0.184792781549437	-0.207606286892317
-0.019087030216687	1.396525649816815
963.459459	47.910646
12394	39923
0.152123820317564	0.239872152978602
-2.376037384272281	2.416932337795242
1356.486306	93.341402
12595	40013
0.061202643549564	-0.194874029642540
1.010567786007462	-3.734187990536277
1887.737277	180.228517
12402	39757
-0.033163788164111	0.020494023823409
1.684367533961663	-0.714496402969860
2773.957617	382.579978
12662	40403
-0.061605770958144	0.100756696227038
2.053137243437005	-1.653386170530812
4051.593400	830.275650
12297	39958
0.022853293209837	-0.175829578970935
0.279444285704175	-3.034726868052592
6250.246360	1943.480830
12630	39987
-0.011105430605550	-0.397273460557755
-3.830041649796307	1.923474674059390
10689.913539	5514.987525
12457	40196
-0.502241247901374	1.010870412874700
3.277190606723372	2.351550687770934
18269.104538	16637.835129
12388	39990
-1.735821733460189	0.468840209438093
-4.116171835867516	-3.456968704709360
32071.918851	52782.201438
11749	39536
0.556953893382902	0.368519755110797
-2.732240039983267	2.999977989019603
62394.297872	197649.195361
11615	39955
-0.735799396675499	0.367061268729291
-7.638289533495270	-3.959597789418219
124295.640048	765827.630783
11247	40313
1.098711960925808	1.164546416123461
0.787137121315699	-2.707531766369008
224735.294849	2596976.339367
10439	40030
-0.551620630764211	-0.223470597636555
-3.838259747189869	-0.690601586256264
111515.705446	622789.816048
11797	40225
-0.160993859694191	1.544199865770681
-1.487545978071030	-1.270144624371513
93020.760997	429732.981440
11649	40226
-0.685689087063589	0.459295985443824
2.171004474914882	-10.674694899244669
63847.127322	204688.407385
11782	40123
-0.863036673126549	-0.846039996965639
-5.375645231471357	-1.175247177640000
38026.169581	72598.720070
11934	39688
-0.214200735753081	0.138761801134416
-3.751871898761431	2.376960102446485
23078.811156	27098.266991
12034	40210
0.871803081749967	-0.609077746461219
6.236002662710574	0.825640407376436
13802.311086	9655.652049
12461	40315
-0.439850775078423	-0.497777432285259
1.922083479190810	-2.077427239125867
8585.596134	3682.985354
12244	40019
-0.170780728968182	0.157519789882344
1.988070894749754	7.998888201496291
5501.131997	1546.050782
12381	39986
0.050890461582902	-0.017996948612486
1.212676950003554	1.763582626132297
3592.859133	639.634631
12437	40176
0.210096626232499	0.159367057860054
-4.008817995116841	1.762926644610821
2443.971679	296.830556
12523	40280
0.042814692829517	-0.048217014773660
3.955683502602889	3.090891868924878
1678.301324	140.743701
12450	39903
0.207438973106003	-0.023225873032290
-4.741731051185660	0.488249160088929
1211.075300	74.221093
12471	39842
-0.109456739941628	0.092395923516515
-1.982917539759043	2.089940189283655
913.795472	41.271187
12701	40272
0.105211446626161	-0.063998817798814
-4.512426399465724	-1.485016590381932
684.148913	23.473057
12638	40121
-0.041847614792869	0.011370899470466
-0.094937171877757	-4.952436237306004
507.888819	12.702075
12424	40378
-0.067706970601117	0.066015946119649
-0.646070743414122	0.883471548293962
402.890967	8.125825
12412	39822
-0.073206561509303	-0.048112367118789
-3.171549761766691	1.686515593504886
386.430185	7.460928
12297	39832
0.056338378180379	0.219524571764016
-0.328785474680809	-1.913422168579374
527.433529	13.847203
12545	39953
-0.085121093875252	-0.077230403337942
-1.261557883539983	0.766689590527960
679.973396	23.189199
12573	40071
-0.093486476156609	-0.162384583300698
